dim_red,kernal,num_iter,cs,gammas,degs,train_scores,test_scores,pipes,times
LinearDiscriminantAnalysis(),poly,3000,2,0.0001,4,0.37183673469387757,0.3717714285714286,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=2, degree=4, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",62.3608341217041
LinearDiscriminantAnalysis(),poly,3000,20,0.001,3,0.44700408163265304,0.4425142857142857,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=20, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",59.38467502593994
PCA(n_components=50),poly,3000,10,0.005,2,0.9963918367346939,0.9738285714285714,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=10, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",20.62577223777771
PCA(n_components=50),poly,3000,2,0.001,3,0.9442122448979592,0.9422857142857143,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model', SVC(C=2, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",95.207200050354
PCA(n_components=50),poly,3000,4,0.0001,2,0.2631183673469388,0.2510857142857143,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=4, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",181.90956115722656
PCA(n_components=50),poly,3000,20,0.0005,4,0.23866122448979593,0.22777142857142857,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=20, degree=4, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",176.41929697990417
PCA(n_components=50),poly,3000,5,0.005,2,0.9942367346938775,0.9761142857142857,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=5, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",19.50994896888733
PCA(n_components=50),poly,3000,2,scale,3,0.9845224489795918,0.9766857142857143,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model', SVC(C=2, kernel='poly', max_iter=3000))],
         verbose=True)",34.29005694389343
PCA(n_components=100),poly,3000,4,scale,2,0.9907755102040816,0.9796571428571429,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model', SVC(C=4, degree=2, kernel='poly', max_iter=3000))],
         verbose=True)",47.554551124572754
PCA(n_components=100),poly,3000,10,0.005,2,0.9989061224489796,0.9753142857142857,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=10, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",36.23446083068848
PCA(n_components=100),poly,3000,5,0.005,4,0.9992816326530612,0.9736,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=5, degree=4, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",67.12252902984619
PCA(n_components=100),poly,3000,2,0.0001,3,0.10001632653061225,0.09828571428571428,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=2, gamma=0.0001, kernel='poly', max_iter=3000))],
         verbose=True)",391.53557109832764
PCA(n_components=100),poly,3000,20,0.0005,3,0.9619591836734694,0.9581714285714286,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=20, gamma=0.0005, kernel='poly', max_iter=3000))],
         verbose=True)",170.37644696235657
PCA(n_components=100),poly,3000,2,0.001,2,0.9759183673469388,0.9731428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=2, degree=2, gamma=0.001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",89.25865888595581
PCA(n_components=200),poly,3000,4,0.001,3,0.9774530612244898,0.9715428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=4, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",258.60105180740356
PCA(n_components=200),poly,3000,10,0.0005,2,0.9835102040816327,0.9772571428571428,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=10, degree=2, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",151.42659974098206
PCA(n_components=200),poly,3000,2,0.005,2,0.9982040816326531,0.9794285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=2, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",81.64807891845703
PCA(n_components=200),poly,3000,20,0.0001,2,0.9455346938775511,0.9459428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=20, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",442.6870138645172
PCA(n_components=200),poly,3000,5,scale,3,0.9931428571428571,0.9812571428571428,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=5, kernel='poly', max_iter=3000))],
         verbose=True)",149.92294001579285
PCA(n_components=200),poly,3000,2,0.005,4,0.9994122448979592,0.9742857142857143,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=2, degree=4, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",175.6288230419159
LinearDiscriminantAnalysis(),poly,3000,5,0.005,3,0.7889469387755103,0.7868571428571428,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model', SVC(C=5, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",52.102341175079346
LinearDiscriminantAnalysis(),poly,3000,20,0.005,2,0.8838367346938776,0.8786285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=20, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",29.602860927581787
LinearDiscriminantAnalysis(),poly,3000,10,0.001,3,0.45048163265306124,0.4510857142857143,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=10, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",65.06434106826782
LinearDiscriminantAnalysis(),poly,3000,2,0.0005,4,0.37557551020408164,0.3793142857142857,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=2, degree=4, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",65.22033524513245
LinearDiscriminantAnalysis(),poly,3000,2,0.0001,2,0.5227102040816326,0.5235428571428571,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=2, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",66.47457695007324
LinearDiscriminantAnalysis(),poly,3000,4,scale,2,0.891265306122449,0.8850285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model', SVC(C=4, degree=2, kernel='poly', max_iter=3000))],
         verbose=True)",28.05761218070984
PCA(n_components=50),poly,3000,10,0.005,2,0.996,0.9698285714285714,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=10, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",21.96689772605896
PCA(n_components=50),poly,3000,5,0.005,2,0.993861224489796,0.9706285714285714,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=5, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",21.352181911468506
PCA(n_components=50),poly,3000,4,0.0005,2,0.9582204081632653,0.9489142857142857,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=4, degree=2, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",63.96830892562866
PCA(n_components=50),poly,3000,2,0.001,3,0.9447183673469388,0.9362285714285714,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model', SVC(C=2, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",100.38475799560547
PCA(n_components=50),poly,3000,20,scale,3,0.9963591836734694,0.9726857142857143,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model', SVC(C=20, kernel='poly', max_iter=3000))],
         verbose=True)",25.79713797569275
PCA(n_components=50),poly,3000,2,0.0001,4,0.10682448979591837,0.10845714285714286,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=2, degree=4, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",188.3455412387848
PCA(n_components=100),poly,3000,10,scale,2,0.9946448979591836,0.9762285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model', SVC(C=10, degree=2, kernel='poly', max_iter=3000))],
         verbose=True)",40.71385097503662
PCA(n_components=100),poly,3000,2,0.001,3,0.9573551020408163,0.9474285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model', SVC(C=2, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",196.1951880455017
PCA(n_components=100),poly,3000,5,0.0001,2,0.3538775510204082,0.3530285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=5, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",381.0329668521881
PCA(n_components=100),poly,3000,4,0.0005,2,0.9693877551020408,0.9605714285714285,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=4, degree=2, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",115.99031400680542
PCA(n_components=100),poly,3000,2,0.005,4,0.998334693877551,0.9709714285714286,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=2, degree=4, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",70.52037787437439
PCA(n_components=100),poly,3000,20,0.005,3,0.9998204081632653,0.9763428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=20, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",47.60139203071594
PCA(n_components=200),poly,3000,2,scale,4,0.9590693877551021,0.9385142857142857,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=2, degree=4, kernel='poly', max_iter=3000))],
         verbose=True)",367.75481605529785
PCA(n_components=200),poly,3000,20,0.005,2,0.9999510204081633,0.9770285714285715,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=20, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",75.91991782188416
PCA(n_components=200),poly,3000,2,0.005,3,0.9993632653061224,0.9795428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=2, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",114.01224684715271
PCA(n_components=200),poly,3000,10,0.0001,3,0.10062040816326531,0.10125714285714285,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=10, gamma=0.0001, kernel='poly', max_iter=3000))],
         verbose=True)",699.2789630889893
PCA(n_components=200),poly,3000,5,0.001,2,0.9889795918367347,0.9750857142857143,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=5, degree=2, gamma=0.001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",112.40308976173401
PCA(n_components=200),poly,3000,4,0.0005,2,0.9752816326530612,0.9651428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=4, degree=2, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",203.7299189567566
LinearDiscriminantAnalysis(),poly,3000,20,0.0005,3,0.43435102040816326,0.42697142857142856,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=20, gamma=0.0005, kernel='poly', max_iter=3000))],
         verbose=True)",55.40835785865784
LinearDiscriminantAnalysis(),poly,3000,4,0.0001,3,0.4337469387755102,0.4266285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=4, gamma=0.0001, kernel='poly', max_iter=3000))],
         verbose=True)",48.98028016090393
LinearDiscriminantAnalysis(),poly,3000,10,0.005,4,0.5318693877551021,0.5195428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=10, degree=4, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",52.07046127319336
LinearDiscriminantAnalysis(),poly,3000,2,0.005,2,0.8653224489795919,0.8633142857142857,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=2, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",26.47722816467285
LinearDiscriminantAnalysis(),poly,3000,2,0.001,2,0.714204081632653,0.7002285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=2, degree=2, gamma=0.001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",47.36889600753784
LinearDiscriminantAnalysis(),poly,3000,5,scale,2,0.8907265306122449,0.8872,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model', SVC(C=5, degree=2, kernel='poly', max_iter=3000))],
         verbose=True)",20.996639013290405
PCA(n_components=50),poly,3000,2,0.0005,3,0.3666122448979592,0.3677714285714286,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=2, gamma=0.0005, kernel='poly', max_iter=3000))],
         verbose=True)",149.5703089237213
PCA(n_components=50),poly,3000,20,0.005,3,0.9994612244897959,0.9724571428571429,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=20, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",20.338377952575684
PCA(n_components=50),poly,3000,2,0.001,2,0.9659428571428571,0.9602285714285714,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=2, degree=2, gamma=0.001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",43.28032088279724
PCA(n_components=50),poly,3000,10,0.005,2,0.9964897959183674,0.9698285714285714,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=10, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",16.884109020233154
PCA(n_components=50),poly,3000,4,scale,4,0.9834612244897959,0.9638857142857142,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model', SVC(C=4, degree=4, kernel='poly', max_iter=3000))],
         verbose=True)",41.47252082824707
PCA(n_components=50),poly,3000,5,0.0001,2,0.37049795918367345,0.37302857142857143,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=5, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",150.32855606079102
PCA(n_components=100),poly,3000,2,0.005,3,0.9982530612244898,0.9777142857142858,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model', SVC(C=2, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",46.09093689918518
PCA(n_components=100),poly,3000,5,scale,4,0.9841795918367346,0.9654857142857143,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model', SVC(C=5, degree=4, kernel='poly', max_iter=3000))],
         verbose=True)",106.8747398853302
PCA(n_components=100),poly,3000,2,0.0005,2,0.9589551020408164,0.9570285714285715,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=2, degree=2, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",150.9570951461792
PCA(n_components=100),poly,3000,4,0.0001,2,0.2262530612244898,0.22502857142857144,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=4, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",351.16303992271423
PCA(n_components=100),poly,3000,20,0.005,3,0.9997714285714285,0.976,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=20, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",42.94003677368164
PCA(n_components=100),poly,3000,10,0.001,2,0.9884408163265306,0.9772571428571428,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=10, degree=2, gamma=0.001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",50.00772714614868
PCA(n_components=200),poly,3000,5,0.005,2,0.9994285714285714,0.9769142857142857,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=5, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",73.28451418876648
PCA(n_components=200),poly,3000,2,0.0005,2,0.9653224489795919,0.9625142857142858,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=2, degree=2, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",278.60806608200073
PCA(n_components=200),poly,3000,4,0.001,3,0.9779265306122449,0.9657142857142857,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=4, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",261.57326316833496
PCA(n_components=200),poly,3000,20,scale,2,0.9982857142857143,0.9786285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=20, degree=2, kernel='poly', max_iter=3000))],
         verbose=True)",79.7649290561676
PCA(n_components=200),poly,3000,2,0.0001,3,0.0996734693877551,0.10171428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=2, gamma=0.0001, kernel='poly', max_iter=3000))],
         verbose=True)",783.3215138912201
PCA(n_components=200),poly,3000,10,0.005,4,0.9997387755102041,0.9728,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=10, degree=4, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",166.25085020065308
LinearDiscriminantAnalysis(),poly,3000,4,0.0001,2,0.5183836734693877,0.5142857142857142,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=4, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",67.47030687332153
LinearDiscriminantAnalysis(),poly,3000,5,0.001,3,0.44096326530612245,0.44285714285714284,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model', SVC(C=5, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",63.17348289489746
LinearDiscriminantAnalysis(),poly,3000,2,scale,4,0.8934367346938775,0.8848,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model', SVC(C=2, degree=4, kernel='poly', max_iter=3000))],
         verbose=True)",30.973508834838867
LinearDiscriminantAnalysis(),poly,3000,2,0.005,3,0.7143020408163265,0.7228571428571429,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model', SVC(C=2, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",59.8251531124115
LinearDiscriminantAnalysis(),poly,3000,20,0.0005,2,0.7766204081632653,0.7774857142857143,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=20, degree=2, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",56.902719020843506
LinearDiscriminantAnalysis(),poly,3000,10,0.005,2,0.8804408163265306,0.8741714285714286,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=10, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",31.41681718826294
PCA(n_components=50),poly,3000,4,0.005,2,0.9932244897959184,0.9713142857142857,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=4, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",24.251576900482178
PCA(n_components=50),poly,3000,20,0.0001,2,0.8552163265306122,0.8569142857142857,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=20, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",129.36992001533508
PCA(n_components=50),poly,3000,2,scale,3,0.984669387755102,0.9716571428571429,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model', SVC(C=2, kernel='poly', max_iter=3000))],
         verbose=True)",38.590402126312256
PCA(n_components=50),poly,3000,2,0.005,4,0.9959510204081633,0.9676571428571429,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=2, degree=4, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",34.55447292327881
PCA(n_components=50),poly,3000,5,0.001,2,0.9755591836734694,0.9648,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=5, degree=2, gamma=0.001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",38.011595010757446
PCA(n_components=50),poly,3000,10,0.0005,3,0.8584489795918367,0.8614857142857143,"Pipeline(steps=[('scaler', StandardScaler()), ('dim_red', PCA(n_components=50)),
                ('model',
                 SVC(C=10, gamma=0.0005, kernel='poly', max_iter=3000))],
         verbose=True)",117.39354491233826
PCA(n_components=100),poly,3000,20,scale,4,0.9948571428571429,0.9702857142857143,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model', SVC(C=20, degree=4, kernel='poly', max_iter=3000))],
         verbose=True)",82.72575616836548
PCA(n_components=100),poly,3000,5,0.0005,3,0.6445061224489796,0.6442285714285715,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=5, gamma=0.0005, kernel='poly', max_iter=3000))],
         verbose=True)",301.65245294570923
PCA(n_components=100),poly,3000,2,0.005,2,0.9956571428571429,0.9774857142857143,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=2, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",43.7377610206604
PCA(n_components=100),poly,3000,10,0.001,2,0.988065306122449,0.9736,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=10, degree=2, gamma=0.001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",56.34177303314209
PCA(n_components=100),poly,3000,2,0.0001,2,0.12860408163265305,0.12651428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model',
                 SVC(C=2, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",407.33338594436646
PCA(n_components=100),poly,3000,4,0.005,3,0.9989714285714286,0.9798857142857142,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=100)),
                ('model', SVC(C=4, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",53.51957869529724
PCA(n_components=200),poly,3000,4,0.0001,2,0.2696816326530612,0.2660571428571429,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=4, degree=2, gamma=0.0001, kernel='poly',
                     max_iter=3000))],
         verbose=True)",762.5278108119965
PCA(n_components=200),poly,3000,2,0.005,2,0.9981877551020408,0.9780571428571428,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=2, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",88.06624007225037
PCA(n_components=200),poly,3000,5,0.001,3,0.9811102040816326,0.9666285714285714,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=5, gamma=0.001, kernel='poly', max_iter=3000))],
         verbose=True)",242.6115620136261
PCA(n_components=200),poly,3000,10,0.005,3,0.9999673469387755,0.9797714285714286,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=10, gamma=0.005, kernel='poly', max_iter=3000))],
         verbose=True)",118.263099193573
PCA(n_components=200),poly,3000,2,scale,2,0.9893877551020408,0.9763428571428572,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model', SVC(C=2, degree=2, kernel='poly', max_iter=3000))],
         verbose=True)",116.90930318832397
PCA(n_components=200),poly,3000,20,0.0005,4,0.3014530612244898,0.29691428571428574,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', PCA(n_components=200)),
                ('model',
                 SVC(C=20, degree=4, gamma=0.0005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",687.265741109848
LinearDiscriminantAnalysis(),poly,3000,5,0.005,2,0.8752979591836735,0.8660571428571429,"Pipeline(steps=[('scaler', StandardScaler()),
                ('dim_red', LinearDiscriminantAnalysis()),
                ('model',
                 SVC(C=5, degree=2, gamma=0.005, kernel='poly',
                     max_iter=3000))],
         verbose=True)",30.003824949264526
